GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,QSPE001,NAME_M,QSPM001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2013-2015, 113th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Tribal Census Tract Code,Tribal Block Group Code,Estimates: Area Name,Estimates: Total,Margins of error: Area Name,Margins of error: Total
"G3800010","2008-2012",,,"North Dakota","38","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, North Dakota",2325,"Adams County, North Dakota",0
"G3800030","2008-2012",,,"North Dakota","38","Barnes County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnes County, North Dakota",11047,"Barnes County, North Dakota",0
"G3800050","2008-2012",,,"North Dakota","38","Benson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benson County, North Dakota",6677,"Benson County, North Dakota",0
"G3800070","2008-2012",,,"North Dakota","38","Billings County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Billings County, North Dakota",838,"Billings County, North Dakota",113
"G3800090","2008-2012",,,"North Dakota","38","Bottineau County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bottineau County, North Dakota",6449,"Bottineau County, North Dakota",0
"G3800110","2008-2012",,,"North Dakota","38","Bowman County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bowman County, North Dakota",3154,"Bowman County, North Dakota",0
"G3800130","2008-2012",,,"North Dakota","38","Burke County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burke County, North Dakota",2011,"Burke County, North Dakota",0
"G3800150","2008-2012",,,"North Dakota","38","Burleigh County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burleigh County, North Dakota",81941,"Burleigh County, North Dakota",0
"G3800170","2008-2012",,,"North Dakota","38","Cass County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, North Dakota",150240,"Cass County, North Dakota",0
"G3800190","2008-2012",,,"North Dakota","38","Cavalier County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cavalier County, North Dakota",3974,"Cavalier County, North Dakota",0
"G3800210","2008-2012",,,"North Dakota","38","Dickey County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickey County, North Dakota",5280,"Dickey County, North Dakota",0
"G3800230","2008-2012",,,"North Dakota","38","Divide County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Divide County, North Dakota",2095,"Divide County, North Dakota",0
"G3800250","2008-2012",,,"North Dakota","38","Dunn County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunn County, North Dakota",3648,"Dunn County, North Dakota",0
"G3800270","2008-2012",,,"North Dakota","38","Eddy County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eddy County, North Dakota",2393,"Eddy County, North Dakota",0
"G3800290","2008-2012",,,"North Dakota","38","Emmons County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmons County, North Dakota",3544,"Emmons County, North Dakota",0
"G3800310","2008-2012",,,"North Dakota","38","Foster County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Foster County, North Dakota",3368,"Foster County, North Dakota",0
"G3800330","2008-2012",,,"North Dakota","38","Golden Valley County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Golden Valley County, North Dakota",1646,"Golden Valley County, North Dakota",98
"G3800350","2008-2012",,,"North Dakota","38","Grand Forks County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Forks County, North Dakota",66890,"Grand Forks County, North Dakota",0
"G3800370","2008-2012",,,"North Dakota","38","Grant County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, North Dakota",2380,"Grant County, North Dakota",0
"G3800390","2008-2012",,,"North Dakota","38","Griggs County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Griggs County, North Dakota",2393,"Griggs County, North Dakota",0
"G3800410","2008-2012",,,"North Dakota","38","Hettinger County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hettinger County, North Dakota",2502,"Hettinger County, North Dakota",0
"G3800430","2008-2012",,,"North Dakota","38","Kidder County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kidder County, North Dakota",2426,"Kidder County, North Dakota",0
"G3800450","2008-2012",,,"North Dakota","38","LaMoure County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LaMoure County, North Dakota",4141,"LaMoure County, North Dakota",0
"G3800470","2008-2012",,,"North Dakota","38","Logan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, North Dakota",1972,"Logan County, North Dakota",0
"G3800490","2008-2012",,,"North Dakota","38","McHenry County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McHenry County, North Dakota",5478,"McHenry County, North Dakota",0
"G3800510","2008-2012",,,"North Dakota","38","McIntosh County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McIntosh County, North Dakota",2813,"McIntosh County, North Dakota",0
"G3800530","2008-2012",,,"North Dakota","38","McKenzie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKenzie County, North Dakota",6692,"McKenzie County, North Dakota",0
"G3800550","2008-2012",,,"North Dakota","38","McLean County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McLean County, North Dakota",9020,"McLean County, North Dakota",0
"G3800570","2008-2012",,,"North Dakota","38","Mercer County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, North Dakota",8400,"Mercer County, North Dakota",0
"G3800590","2008-2012",,,"North Dakota","38","Morton County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morton County, North Dakota",27439,"Morton County, North Dakota",0
"G3800610","2008-2012",,,"North Dakota","38","Mountrail County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mountrail County, North Dakota",7830,"Mountrail County, North Dakota",0
"G3800630","2008-2012",,,"North Dakota","38","Nelson County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, North Dakota",3115,"Nelson County, North Dakota",0
"G3800650","2008-2012",,,"North Dakota","38","Oliver County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oliver County, North Dakota",1875,"Oliver County, North Dakota",90
"G3800670","2008-2012",,,"North Dakota","38","Pembina County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pembina County, North Dakota",7383,"Pembina County, North Dakota",0
"G3800690","2008-2012",,,"North Dakota","38","Pierce County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, North Dakota",4378,"Pierce County, North Dakota",0
"G3800710","2008-2012",,,"North Dakota","38","Ramsey County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ramsey County, North Dakota",11450,"Ramsey County, North Dakota",0
"G3800730","2008-2012",,,"North Dakota","38","Ransom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ransom County, North Dakota",5498,"Ransom County, North Dakota",0
"G3800750","2008-2012",,,"North Dakota","38","Renville County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Renville County, North Dakota",2468,"Renville County, North Dakota",0
"G3800770","2008-2012",,,"North Dakota","38","Richland County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, North Dakota",16295,"Richland County, North Dakota",0
"G3800790","2008-2012",,,"North Dakota","38","Rolette County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rolette County, North Dakota",14015,"Rolette County, North Dakota",0
"G3800810","2008-2012",,,"North Dakota","38","Sargent County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sargent County, North Dakota",3876,"Sargent County, North Dakota",0
"G3800830","2008-2012",,,"North Dakota","38","Sheridan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, North Dakota",1282,"Sheridan County, North Dakota",90
"G3800850","2008-2012",,,"North Dakota","38","Sioux County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sioux County, North Dakota",4193,"Sioux County, North Dakota",0
"G3800870","2008-2012",,,"North Dakota","38","Slope County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Slope County, North Dakota",768,"Slope County, North Dakota",97
"G3800890","2008-2012",,,"North Dakota","38","Stark County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stark County, North Dakota",24682,"Stark County, North Dakota",0
"G3800910","2008-2012",,,"North Dakota","38","Steele County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steele County, North Dakota",1976,"Steele County, North Dakota",0
"G3800930","2008-2012",,,"North Dakota","38","Stutsman County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stutsman County, North Dakota",20965,"Stutsman County, North Dakota",0
"G3800950","2008-2012",,,"North Dakota","38","Towner County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Towner County, North Dakota",2264,"Towner County, North Dakota",0
"G3800970","2008-2012",,,"North Dakota","38","Traill County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traill County, North Dakota",8105,"Traill County, North Dakota",0
"G3800990","2008-2012",,,"North Dakota","38","Walsh County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walsh County, North Dakota",11131,"Walsh County, North Dakota",0
"G3801010","2008-2012",,,"North Dakota","38","Ward County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward County, North Dakota",62013,"Ward County, North Dakota",0
"G3801030","2008-2012",,,"North Dakota","38","Wells County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wells County, North Dakota",4228,"Wells County, North Dakota",0
"G3801050","2008-2012",,,"North Dakota","38","Williams County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williams County, North Dakota",23287,"Williams County, North Dakota",0
"G3900010","2008-2012",,,"Ohio","39","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Ohio",28524,"Adams County, Ohio",0
"G3900030","2008-2012",,,"Ohio","39","Allen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Ohio",106079,"Allen County, Ohio",0
"G3900050","2008-2012",,,"Ohio","39","Ashland County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashland County, Ohio",53203,"Ashland County, Ohio",0
"G3900070","2008-2012",,,"Ohio","39","Ashtabula County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashtabula County, Ohio",101262,"Ashtabula County, Ohio",0
"G3900090","2008-2012",,,"Ohio","39","Athens County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Athens County, Ohio",64592,"Athens County, Ohio",0
"G3900110","2008-2012",,,"Ohio","39","Auglaize County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auglaize County, Ohio",45934,"Auglaize County, Ohio",0
"G3900130","2008-2012",,,"Ohio","39","Belmont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Belmont County, Ohio",70182,"Belmont County, Ohio",0
"G3900150","2008-2012",,,"Ohio","39","Brown County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Ohio",44666,"Brown County, Ohio",0
"G3900170","2008-2012",,,"Ohio","39","Butler County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Ohio",368029,"Butler County, Ohio",0
"G3900190","2008-2012",,,"Ohio","39","Carroll County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Ohio",28828,"Carroll County, Ohio",0
"G3900210","2008-2012",,,"Ohio","39","Champaign County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Champaign County, Ohio",39982,"Champaign County, Ohio",0
"G3900230","2008-2012",,,"Ohio","39","Clark County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Ohio",138278,"Clark County, Ohio",0
"G3900250","2008-2012",,,"Ohio","39","Clermont County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clermont County, Ohio",197543,"Clermont County, Ohio",0
"G3900270","2008-2012",,,"Ohio","39","Clinton County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Ohio",42161,"Clinton County, Ohio",0
"G3900290","2008-2012",,,"Ohio","39","Columbiana County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbiana County, Ohio",107598,"Columbiana County, Ohio",0
"G3900310","2008-2012",,,"Ohio","39","Coshocton County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coshocton County, Ohio",36880,"Coshocton County, Ohio",0
"G3900330","2008-2012",,,"Ohio","39","Crawford County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Ohio",43623,"Crawford County, Ohio",0
"G3900350","2008-2012",,,"Ohio","39","Cuyahoga County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cuyahoga County, Ohio",1278024,"Cuyahoga County, Ohio",0
"G3900370","2008-2012",,,"Ohio","39","Darke County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darke County, Ohio",52776,"Darke County, Ohio",0
"G3900390","2008-2012",,,"Ohio","39","Defiance County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defiance County, Ohio",38975,"Defiance County, Ohio",0
"G3900410","2008-2012",,,"Ohio","39","Delaware County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delaware County, Ohio",174454,"Delaware County, Ohio",0
"G3900430","2008-2012",,,"Ohio","39","Erie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erie County, Ohio",76952,"Erie County, Ohio",0
"G3900450","2008-2012",,,"Ohio","39","Fairfield County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfield County, Ohio",146138,"Fairfield County, Ohio",0
"G3900470","2008-2012",,,"Ohio","39","Fayette County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Ohio",28931,"Fayette County, Ohio",0
"G3900490","2008-2012",,,"Ohio","39","Franklin County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Ohio",1167484,"Franklin County, Ohio",0
"G3900510","2008-2012",,,"Ohio","39","Fulton County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, Ohio",42635,"Fulton County, Ohio",0
"G3900530","2008-2012",,,"Ohio","39","Gallia County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallia County, Ohio",30877,"Gallia County, Ohio",0
"G3900550","2008-2012",,,"Ohio","39","Geauga County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geauga County, Ohio",93485,"Geauga County, Ohio",0
"G3900570","2008-2012",,,"Ohio","39","Greene County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Ohio",161936,"Greene County, Ohio",0
"G3900590","2008-2012",,,"Ohio","39","Guernsey County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guernsey County, Ohio",40056,"Guernsey County, Ohio",0
"G3900610","2008-2012",,,"Ohio","39","Hamilton County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Ohio",801350,"Hamilton County, Ohio",0
"G3900630","2008-2012",,,"Ohio","39","Hancock County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Ohio",75043,"Hancock County, Ohio",0
"G3900650","2008-2012",,,"Ohio","39","Hardin County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Ohio",31986,"Hardin County, Ohio",0
"G3900670","2008-2012",,,"Ohio","39","Harrison County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Ohio",15818,"Harrison County, Ohio",0
"G3900690","2008-2012",,,"Ohio","39","Henry County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Ohio",28246,"Henry County, Ohio",0
"G3900710","2008-2012",,,"Ohio","39","Highland County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Ohio",43454,"Highland County, Ohio",0
"G3900730","2008-2012",,,"Ohio","39","Hocking County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hocking County, Ohio",29372,"Hocking County, Ohio",0
"G3900750","2008-2012",,,"Ohio","39","Holmes County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holmes County, Ohio",42501,"Holmes County, Ohio",0
"G3900770","2008-2012",,,"Ohio","39","Huron County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huron County, Ohio",59628,"Huron County, Ohio",0
"G3900790","2008-2012",,,"Ohio","39","Jackson County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Ohio",33134,"Jackson County, Ohio",0
"G3900810","2008-2012",,,"Ohio","39","Jefferson County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Ohio",69343,"Jefferson County, Ohio",0
"G3900830","2008-2012",,,"Ohio","39","Knox County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Ohio",60791,"Knox County, Ohio",0
"G3900850","2008-2012",,,"Ohio","39","Lake County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Ohio",229873,"Lake County, Ohio",0
"G3900870","2008-2012",,,"Ohio","39","Lawrence County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Ohio",62441,"Lawrence County, Ohio",0
"G3900890","2008-2012",,,"Ohio","39","Licking County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Licking County, Ohio",166135,"Licking County, Ohio",0
"G3900910","2008-2012",,,"Ohio","39","Logan County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Ohio",45816,"Logan County, Ohio",0
"G3900930","2008-2012",,,"Ohio","39","Lorain County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lorain County, Ohio",301108,"Lorain County, Ohio",0
"G3900950","2008-2012",,,"Ohio","39","Lucas County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lucas County, Ohio",441198,"Lucas County, Ohio",0
"G3900970","2008-2012",,,"Ohio","39","Madison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Ohio",43213,"Madison County, Ohio",0
"G3900990","2008-2012",,,"Ohio","39","Mahoning County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahoning County, Ohio",238352,"Mahoning County, Ohio",0
"G3901010","2008-2012",,,"Ohio","39","Marion County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Ohio",66514,"Marion County, Ohio",0
"G3901030","2008-2012",,,"Ohio","39","Medina County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Medina County, Ohio",172334,"Medina County, Ohio",0
"G3901050","2008-2012",,,"Ohio","39","Meigs County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Ohio",23664,"Meigs County, Ohio",0
"G3901070","2008-2012",,,"Ohio","39","Mercer County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Ohio",40866,"Mercer County, Ohio",0
"G3901090","2008-2012",,,"Ohio","39","Miami County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Ohio",102657,"Miami County, Ohio",0
"G3901110","2008-2012",,,"Ohio","39","Monroe County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Ohio",14679,"Monroe County, Ohio",0
"G3901130","2008-2012",,,"Ohio","39","Montgomery County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Ohio",535626,"Montgomery County, Ohio",0
"G3901150","2008-2012",,,"Ohio","39","Morgan County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Ohio",15042,"Morgan County, Ohio",0
"G3901170","2008-2012",,,"Ohio","39","Morrow County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morrow County, Ohio",34895,"Morrow County, Ohio",0
"G3901190","2008-2012",,,"Ohio","39","Muskingum County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muskingum County, Ohio",85996,"Muskingum County, Ohio",0
"G3901210","2008-2012",,,"Ohio","39","Noble County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Noble County, Ohio",14643,"Noble County, Ohio",0
"G3901230","2008-2012",,,"Ohio","39","Ottawa County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ottawa County, Ohio",41445,"Ottawa County, Ohio",0
"G3901250","2008-2012",,,"Ohio","39","Paulding County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paulding County, Ohio",19522,"Paulding County, Ohio",0
"G3901270","2008-2012",,,"Ohio","39","Perry County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Ohio",36086,"Perry County, Ohio",0
"G3901290","2008-2012",,,"Ohio","39","Pickaway County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickaway County, Ohio",55795,"Pickaway County, Ohio",0
"G3901310","2008-2012",,,"Ohio","39","Pike County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Ohio",28652,"Pike County, Ohio",0
"G3901330","2008-2012",,,"Ohio","39","Portage County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portage County, Ohio",161178,"Portage County, Ohio",0
"G3901350","2008-2012",,,"Ohio","39","Preble County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Preble County, Ohio",42240,"Preble County, Ohio",0
"G3901370","2008-2012",,,"Ohio","39","Putnam County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Ohio",34445,"Putnam County, Ohio",0
"G3901390","2008-2012",,,"Ohio","39","Richland County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Ohio",124286,"Richland County, Ohio",0
"G3901410","2008-2012",,,"Ohio","39","Ross County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ross County, Ohio",77741,"Ross County, Ohio",0
"G3901430","2008-2012",,,"Ohio","39","Sandusky County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandusky County, Ohio",60842,"Sandusky County, Ohio",0
"G3901450","2008-2012",,,"Ohio","39","Scioto County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scioto County, Ohio",79122,"Scioto County, Ohio",0
"G3901470","2008-2012",,,"Ohio","39","Seneca County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seneca County, Ohio",56630,"Seneca County, Ohio",0
"G3901490","2008-2012",,,"Ohio","39","Shelby County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Ohio",49359,"Shelby County, Ohio",0
"G3901510","2008-2012",,,"Ohio","39","Stark County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stark County, Ohio",375593,"Stark County, Ohio",0
"G3901530","2008-2012",,,"Ohio","39","Summit County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Ohio",541788,"Summit County, Ohio",0
"G3901550","2008-2012",,,"Ohio","39","Trumbull County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trumbull County, Ohio",209942,"Trumbull County, Ohio",0
"G3901570","2008-2012",,,"Ohio","39","Tuscarawas County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuscarawas County, Ohio",92532,"Tuscarawas County, Ohio",0
"G3901590","2008-2012",,,"Ohio","39","Union County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Ohio",52153,"Union County, Ohio",0
